Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
single,general contingent,1,other,1,secondary education,4.977423159890142,eea,higher education,secondary or some secondary,Administrative and Office Workers,Intermediate Level Technicians and Professions,1,0,0,0,0,0,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.791165107812717,0.3,-0.92,0
single,general contingent,1,health sciences,1,secondary education,4.829113417472866,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Administrative and Office Workers,1,0,0,1,0,1,2.9496883350525844,0,2.5594535137098764,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,Other,1,other,1,secondary education,4.829113417472866,eea,professional qualification,higher education,Intermediate Level Technicians and Professions,professionals and specialists,1,0,0,1,0,0,3.0492730404820207,0,-2.3025850929940455,1.62924053973028,2.388762789235098,1.4,1.74,0
single,general contingent,3,health sciences,1,secondary education,4.997887721273753,eea,secondary or some secondary,basic,Administrative and Office Workers,Service and Sales Workers,1,0,1,1,0,0,2.89591193827178,0,-2.3025850929940455,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,general contingent,4,social sciences,1,secondary education,4.935193098929397,eea,higher education,basic,leadership and management,Service and Sales Workers,1,0,0,1,0,0,2.9496883350525844,0,2.69237238838298,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,2,health sciences,1,secondary education,4.86830338551846,eea,basic,basic,Industrial and Machine Operators,Industrial and Machine Operators,1,0,0,1,0,0,2.9496883350525844,0,2.641706877685189,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,general contingent,1,social sciences,1,secondary education,4.997887721273753,eea,higher education,secondary or some secondary,professionals and specialists,Military and Armed Forces,1,0,0,1,0,0,3.0007198150650303,0,2.6946271807700692,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,2,social sciences,1,secondary education,4.86830338551846,eea,secondary or some secondary,secondary or some secondary,Unskilled Workers,Administrative and Office Workers,1,0,0,1,0,0,2.89591193827178,0,2.4652706752711415,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
single,Other,4,health sciences,1,higher education,4.898585790287632,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,3.0007198150650303,0,2.7047112998366956,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,Other,1,other,1,basic education,4.891851758106289,eea,basic,basic,Industrial and Machine Operators,Other Situations and Blanks,0,0,0,1,0,0,3.261935314328648,0,2.4932054526026954,0.09531017980432493,2.388762789235098,1.4,1.74,1
single,general contingent,4,health sciences,1,secondary education,4.920710586568268,eea,higher education,secondary or some secondary,Intermediate Level Technicians and Professions,Administrative and Office Workers,1,0,0,1,0,0,2.89591193827178,0,2.6237623845796207,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,Other,1,social sciences,0,secondary education,4.86830338551846,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,0,0,4.062165663857866,0,2.5257286443082556,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,2,health sciences,1,secondary education,4.920710586568268,eea,secondary or some secondary,higher education,Administrative and Office Workers,Intermediate Level Technicians and Professions,0,0,0,1,0,0,2.89591193827178,0,2.6025415263212146,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,Other,1,other,1,secondary education,4.86830338551846,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Intermediate Level Technicians and Professions,1,0,0,1,0,0,3.0007198150650303,0,2.4765384001174837,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,1,social sciences,0,secondary education,4.942356453342962,eea,basic,basic,Agricultural and Skilled Workers,Industrial and Machine Operators,0,0,0,1,0,0,3.0007198150650303,0,-2.3025850929940455,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
single,Ordinance,1,social sciences,1,secondary education,5.011301738639416,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,3.370738174177447,0,2.4739494019075785,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,Other,1,social sciences,1,higher education,4.86830338551846,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Military and Armed Forces,0,0,1,0,0,0,3.299533727885655,0,-2.3025850929940455,-2.3025850929940455,2.791165107812717,0.3,-0.92,1
single,general contingent,1,other,1,secondary education,4.891851758106289,eea,basic,basic,Service and Sales Workers,Industrial and Machine Operators,1,0,0,1,0,1,3.0492730404820207,0,2.594188040189063,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,social sciences,1,secondary education,4.898585790287632,eea,secondary or some secondary,basic,Administrative and Office Workers,Unskilled Workers,0,0,0,1,0,1,3.0007198150650303,0,2.4652706752711415,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,1,social sciences,1,secondary education,4.829113417472866,eea,basic,basic,Intermediate Level Technicians and Professions,Industrial and Machine Operators,0,0,0,1,0,1,2.9496883350525844,0,2.451005098112319,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,health sciences,1,secondary education,4.9494688588587685,eea,basic,basic,Agricultural and Skilled Workers,Agricultural and Skilled Workers,1,0,0,1,0,1,3.095577608523707,0,2.578826975303271,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,3,social sciences,1,secondary education,4.9279780604152466,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,0,1,2.9496883350525844,0,2.5468376075184906,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,1,social sciences,1,secondary education,4.754451888703846,eea,basic,secondary or some secondary,Unskilled Workers,Industrial and Machine Operators,1,0,1,0,0,0,2.9496883350525844,0,2.4365330655037845,-2.3025850929940455,2.5257286443082556,0.5,1.79,1
single,general contingent,3,social sciences,1,secondary education,4.804840381116659,eea,higher education,higher education,professionals and specialists,professionals and specialists,1,0,0,1,0,0,3.139832617527748,0,2.617395832834079,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,3,social sciences,1,secondary education,4.875960390769654,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Administrative and Office Workers,1,0,0,1,0,1,2.89591193827178,0,2.585254623622282,-2.3025850929940455,2.5257286443082556,0.5,1.79,1
single,Other,1,other,1,professional qualification,4.942356453342962,eea,secondary or some secondary,basic,Administrative and Office Workers,Industrial and Machine Operators,0,0,0,1,0,0,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.5494451709255714,3.7,-1.7,1
single,Other,1,technology,1,professional qualification,4.942356453342962,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Intermediate Level Technicians and Professions,1,0,0,1,0,0,3.0007198150650303,0,2.4652706752711415,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,4,social sciences,1,secondary education,4.844974178195408,eea,secondary or some secondary,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,0,1,2.9496883350525844,0,2.6100697927420065,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,Other,1,other,1,basic education,4.891851758106289,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,1,0,0,1,3.261935314328648,0,-2.3025850929940455,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,general contingent,1,social sciences,1,secondary education,4.763028270603671,eea,secondary or some secondary,basic,Administrative and Office Workers,Industrial and Machine Operators,1,0,0,1,0,1,2.89591193827178,0,2.585254623622282,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,other,1,secondary education,5.011301738639416,eea,basic,basic,Administrative and Office Workers,Unskilled Workers,1,0,1,1,0,0,3.370738174177447,0,2.533696813957432,0.7419373447293773,2.5494451709255714,3.7,-1.7,1
single,Other,1,technology,1,professional qualification,5.075798620002669,eea,higher education,secondary or some secondary,professionals and specialists,Agricultural and Skilled Workers,1,0,0,0,0,0,3.0007198150650303,0,2.600836116795061,-2.3025850929940455,2.791165107812717,0.3,-0.92,0
single,general contingent,1,social sciences,1,secondary education,4.852811208902689,eea,basic,higher education,Industrial and Machine Operators,Intermediate Level Technicians and Professions,1,0,0,1,0,0,2.9496883350525844,0,2.585254623622282,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,Other,1,other,1,professional qualification,5.075798620002669,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Administrative and Office Workers,1,0,0,1,0,0,3.139832617527748,0,2.6026896854443837,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,Other,1,health sciences,1,secondary education,4.837075242970874,eea,higher education,higher education,Intermediate Level Technicians and Professions,professionals and specialists,0,0,0,1,0,0,3.2228678461377385,0,2.5726122302071057,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,general contingent,1,health sciences,1,secondary education,4.906015244966153,eea,higher education,higher education,leadership and management,leadership and management,1,0,0,1,0,0,2.89591193827178,0,2.5843209502682845,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,general contingent,3,social sciences,1,secondary education,4.935193098929397,eea,secondary or some secondary,basic,Administrative and Office Workers,Industrial and Machine Operators,1,0,0,1,0,1,2.9496883350525844,0,2.559807957961118,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,2,social sciences,1,secondary education,4.829113417472866,eea,secondary or some secondary,basic,Service and Sales Workers,Service and Sales Workers,1,0,0,1,0,0,2.89591193827178,0,2.5049426765484206,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,2,health sciences,1,secondary education,4.664382045619937,eea,secondary or some secondary,basic,Administrative and Office Workers,Administrative and Office Workers,1,0,0,1,0,1,2.9496883350525844,0,2.5982353350950036,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,Other,1,social sciences,0,higher education,4.788324729085938,eea,basic,basic,Unskilled Workers,Intermediate Level Technicians and Professions,0,0,0,1,0,0,3.586292865338835,0,2.5726122302071057,-2.3025850929940455,2.1972245773362196,1.4,3.51,1
single,Other,1,technology,1,professional qualification,5.011301738639416,eea,secondary or some secondary,basic,Administrative and Office Workers,Unskilled Workers,0,0,0,1,1,1,3.0007198150650303,0,2.4932054526026954,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,2,other,1,secondary education,4.86830338551846,other,secondary or some secondary,secondary or some secondary,professionals and specialists,Intermediate Level Technicians and Professions,1,0,0,1,1,0,3.0007198150650303,1,-2.3025850929940455,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
single,general contingent,1,social sciences,1,secondary education,4.754451888703846,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,1,0,2.89591193827178,0,2.4069451083182885,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
single,Other,1,technology,1,professional qualification,4.86830338551846,eea,higher education,secondary or some secondary,Administrative and Office Workers,Agricultural and Skilled Workers,0,0,0,1,1,0,2.9496883350525844,0,2.451005098112319,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,1,social sciences,1,secondary education,4.942356453342962,eea,secondary or some secondary,higher education,Administrative and Office Workers,professionals and specialists,1,0,1,0,1,0,3.0007198150650303,0,2.5977391802845275,-2.3025850929940455,2.1972245773362196,1.4,3.51,1
single,general contingent,2,health sciences,1,secondary education,4.898585790287632,eea,basic,basic,Administrative and Office Workers,Industrial and Machine Operators,1,0,0,1,1,0,2.89591193827178,0,2.6874694934021894,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,Other,1,other,1,professional qualification,4.86830338551846,eea,higher education,secondary or some secondary,Intermediate Level Technicians and Professions,Agricultural and Skilled Workers,1,0,1,1,1,0,3.0007198150650303,0,2.4069451083182885,-2.3025850929940455,2.5257286443082556,0.5,1.79,1
single,general contingent,1,technology,1,secondary education,4.804840381116659,eea,basic,secondary or some secondary,Other Situations and Blanks,Intermediate Level Technicians and Professions,1,0,1,0,1,0,3.1822118404966093,0,-2.3025850929940455,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,1
single,general contingent,1,social sciences,1,secondary education,4.852811208902689,eea,basic,basic,Service and Sales Workers,Industrial and Machine Operators,1,0,0,1,1,0,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.1972245773362196,1.4,3.51,1
single,general contingent,1,technology,1,secondary education,4.86830338551846,eea,basic,basic,Industrial and Machine Operators,Unskilled Workers,1,0,0,1,1,0,2.89591193827178,0,2.4932054526026954,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,general contingent,3,technology,1,secondary education,4.728272383122075,eea,higher education,basic,professionals and specialists,Industrial and Machine Operators,1,0,0,1,1,0,2.89591193827178,0,2.6461747973841225,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,general contingent,1,other,1,secondary education,4.837075242970874,eea,secondary or some secondary,basic,Administrative and Office Workers,Administrative and Office Workers,0,0,0,1,1,0,2.89591193827178,0,2.615308149403595,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,Other,2,social sciences,1,secondary education,4.906015244966153,eea,higher education,basic,leadership and management,Industrial and Machine Operators,1,0,0,1,1,0,3.095577608523707,0,-2.3025850929940455,-2.3025850929940455,2.791165107812717,0.3,-0.92,1
single,general contingent,1,social sciences,1,secondary education,4.9494688588587685,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,1,0,2.9496883350525844,0,2.66374994220563,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
married,Other,1,other,1,secondary education,4.891851758106289,eea,secondary or some secondary,professional qualification,Service and Sales Workers,Intermediate Level Technicians and Professions,1,0,1,0,0,0,3.4688560301359703,0,-2.3025850929940455,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,general contingent,1,social sciences,1,secondary education,4.891851758106289,eea,little to no education,basic,students,Intermediate Level Technicians and Professions,1,0,0,1,0,1,3.0492730404820207,0,-2.3025850929940455,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,general contingent,1,health sciences,1,secondary education,4.970507503005476,eea,basic,basic,Agricultural and Skilled Workers,Agricultural and Skilled Workers,1,0,0,1,0,1,2.9496883350525844,0,2.6132160984313715,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
other,Other,1,social sciences,0,secondary education,4.942356453342962,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,0,1,3.66612246699132,0,2.5810582263605166,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
single,Other,1,social sciences,0,secondary education,4.6061696863211745,eea,little to no education,little to no education,students,students,1,0,0,1,0,0,3.40452517175483,0,2.5468376075184906,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,1,social sciences,1,secondary education,4.906015244966153,eea,secondary or some secondary,basic,Service and Sales Workers,Service and Sales Workers,1,0,0,1,0,0,2.89591193827178,0,2.3841650799864684,0.09531017980432493,2.2512917986064953,-0.8,-3.12,1
married,Other,1,social sciences,0,secondary education,4.86830338551846,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,3.6402142821326553,0,2.3841650799864684,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,general contingent,3,social sciences,1,secondary education,4.991112627607392,eea,little to no education,basic,Service and Sales Workers,Industrial and Machine Operators,1,0,0,1,0,0,3.0007198150650303,0,2.6222502112988773,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,Other,1,social sciences,0,basic education,5.004617221770693,eea,little to no education,little to no education,students,students,0,0,0,1,0,0,4.009149716158869,0,2.634284050862601,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
other,Ordinance,1,social sciences,1,higher education,4.86830338551846,eea,little to no education,little to no education,students,students,0,0,0,1,0,0,3.9721769282478934,0,2.5859933397672736,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
married,Other,1,social sciences,0,secondary education,4.788324729085938,eea,little to no education,little to no education,students,students,0,0,0,1,0,0,3.9908341858524357,0,2.553343811341229,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,Other,1,health sciences,1,secondary education,4.829113417472866,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,0,1,2.89591193827178,0,2.5618676909241285,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,Other,1,social sciences,0,secondary education,4.891851758106289,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,1,0,0,0,3.7864597824528,0,2.4932054526026954,0.7419373447293773,2.1972245773362196,1.4,3.51,1
single,Other,1,social sciences,1,secondary education,5.004617221770693,eea,basic,basic,Unskilled Workers,Agricultural and Skilled Workers,1,0,0,1,0,0,3.3357695763397,0,2.4652706752711415,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,Other,1,social sciences,0,higher education,5.19351225218191,eea,basic,basic,Unskilled Workers,Administrative and Office Workers,0,0,0,1,0,0,3.6136169696133895,0,2.8094026953624978,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,Other,1,social sciences,1,secondary education,4.701389043728634,eea,secondary or some secondary,secondary or some secondary,Other Situations and Blanks,Other Situations and Blanks,1,0,0,1,0,0,3.0007198150650303,0,2.52038103798166,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,3,health sciences,1,secondary education,4.875960390769654,eea,basic,higher education,Intermediate Level Technicians and Professions,professionals and specialists,1,0,0,1,0,0,2.89591193827178,0,2.5409127796332953,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,1,social sciences,1,secondary education,4.763028270603671,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,1,0,2.9496883350525844,0,2.451005098112319,-2.3025850929940455,2.1972245773362196,1.4,3.51,1
single,general contingent,1,technology,1,secondary education,4.788324729085938,eea,basic,basic,Service and Sales Workers,Unskilled Workers,1,0,0,1,1,1,3.139832617527748,0,2.484467957085198,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,1,social sciences,1,secondary education,5.075798620002669,eea,basic,basic,Agricultural and Skilled Workers,Agricultural and Skilled Workers,0,0,0,1,1,0,3.095577608523707,0,-2.3025850929940455,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,Other,1,other,1,secondary education,4.6061696863211745,eea,higher education,basic,Intermediate Level Technicians and Professions,Service and Sales Workers,0,0,0,0,1,0,3.1822118404966093,0,-2.3025850929940455,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
single,Other,1,technology,1,professional qualification,4.942356453342962,eea,higher education,higher education,Administrative and Office Workers,professionals and specialists,1,0,0,1,1,0,3.095577608523707,0,2.5726122302071057,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,Other,1,technology,1,secondary education,5.075798620002669,eea,secondary or some secondary,basic,Service and Sales Workers,Agricultural and Skilled Workers,0,0,0,1,1,0,3.261935314328648,0,-2.3025850929940455,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,general contingent,6,social sciences,1,secondary education,4.9494688588587685,eea,basic,basic,Service and Sales Workers,Service and Sales Workers,1,0,0,1,1,0,2.89591193827178,0,2.7256718024520294,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,Other,1,other,1,professional qualification,4.86830338551846,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,1,0,3.1822118404966093,0,2.47232786758114,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
single,general contingent,1,technology,1,secondary education,4.956531035103055,eea,secondary or some secondary,basic,Administrative and Office Workers,Intermediate Level Technicians and Professions,1,0,0,1,1,0,2.89591193827178,0,-2.3025850929940455,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,general contingent,1,other,1,secondary education,4.86830338551846,eea,secondary or some secondary,basic,Industrial and Machine Operators,Industrial and Machine Operators,1,0,0,1,1,0,3.261935314328648,0,-2.3025850929940455,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
single,Other,1,other,1,basic education,4.891851758106289,eea,basic,basic,Unskilled Workers,Administrative and Office Workers,0,0,0,1,1,0,3.299533727885655,0,2.4365330655037845,-2.3025850929940455,2.791165107812717,0.3,-0.92,1
single,Other,1,technology,1,professional qualification,4.942356453342962,eea,basic,basic,Unskilled Workers,Agricultural and Skilled Workers,1,0,0,1,1,1,3.0007198150650303,0,2.5416019934645457,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,1,technology,1,secondary education,4.860587297852597,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Military and Armed Forces,1,0,0,1,1,0,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,general contingent,1,other,1,secondary education,4.997887721273753,eea,basic,basic,Administrative and Office Workers,Unskilled Workers,0,0,0,1,1,1,2.89591193827178,0,2.747270914255491,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
single,general contingent,3,health sciences,1,secondary education,4.963543686562405,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Administrative and Office Workers,1,0,0,1,1,0,2.89591193827178,0,2.5229820186401506,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,general contingent,1,social sciences,1,secondary education,4.852811208902689,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,1,0,2.9496883350525844,0,2.587764035227708,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,Other,1,social sciences,1,secondary education,4.6061696863211745,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,1,0,3.529297384289471,0,2.4448284262205897,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,1,social sciences,1,secondary education,4.754451888703846,eea,basic,basic,Industrial and Machine Operators,Military and Armed Forces,1,0,0,1,1,0,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.791165107812717,0.3,-0.92,1
single,general contingent,1,social sciences,1,secondary education,4.852811208902689,eea,secondary or some secondary,basic,Administrative and Office Workers,Administrative and Office Workers,0,0,0,1,1,1,2.9496883350525844,0,2.6461747973841225,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
married,Other,1,technology,1,secondary education,4.788324729085938,eea,higher education,higher education,leadership and management,Administrative and Office Workers,0,0,0,1,1,0,3.40452517175483,0,2.4932054526026954,-2.3025850929940455,2.747270914255491,2.8,-4.06,1
single,Other,1,social sciences,1,secondary education,4.796616650559047,eea,secondary or some secondary,higher education,Unskilled Workers,Intermediate Level Technicians and Professions,0,0,0,0,1,0,3.095577608523707,0,-2.3025850929940455,1.410986973710262,2.388762789235098,1.4,1.74,1
single,general contingent,1,social sciences,1,secondary education,4.920710586568268,eea,higher education,basic,leadership and management,Unskilled Workers,0,0,0,0,1,0,2.9496883350525844,0,2.312535423847214,-2.3025850929940455,2.747270914255491,2.8,-4.06,1
single,general contingent,1,social sciences,1,secondary education,4.745801315727837,eea,basic,secondary or some secondary,Unskilled Workers,Industrial and Machine Operators,0,0,0,1,1,0,3.0492730404820207,0,2.312535423847214,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,general contingent,2,other,1,secondary education,4.860587297852597,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,0,1,0,3.095577608523707,0,-2.3025850929940455,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,general contingent,1,other,1,secondary education,4.829113417472866,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,1,1,2.9496883350525844,0,2.4218485138208634,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,general contingent,1,social sciences,1,secondary education,4.829113417472866,eea,basic,basic,Industrial and Machine Operators,Industrial and Machine Operators,0,0,0,1,1,0,3.0007198150650303,0,2.47232786758114,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,Other,1,technology,1,basic education,4.891851758106289,eea,higher education,secondary or some secondary,professionals and specialists,Industrial and Machine Operators,1,0,0,1,1,0,3.55820113047182,0,2.47232786758114,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,special contingent,2,social sciences,1,secondary education,4.875960390769654,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,1,0,3.0007198150650303,0,2.312535423847214,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,general contingent,1,other,1,secondary education,4.891851758106289,eea,higher education,secondary or some secondary,Administrative and Office Workers,Service and Sales Workers,0,0,0,1,1,0,3.0492730404820207,0,2.6461747973841225,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,Other,1,other,1,secondary education,4.891851758106289,eea,little to no education,little to no education,Other Situations and Blanks,Other Situations and Blanks,0,0,1,0,1,0,3.299533727885655,0,-2.3025850929940455,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,Other,1,social sciences,1,secondary education,4.73707525686803,eea,basic,basic,Unskilled Workers,Service and Sales Workers,1,0,0,0,1,0,3.261935314328648,0,2.4932054526026954,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,1
single,general contingent,1,social sciences,1,secondary education,4.844974178195408,eea,secondary or some secondary,professional qualification,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,0,1,0,3.0007198150650303,0,-2.3025850929940455,-2.3025850929940455,2.388762789235098,1.4,1.74,1
single,Other,1,technology,1,secondary education,4.86830338551846,eea,basic,basic,Agricultural and Skilled Workers,Agricultural and Skilled Workers,0,0,1,0,1,0,3.3357695763397,0,2.4839802949278695,-2.3025850929940455,2.747270914255491,2.8,-4.06,1
single,general contingent,3,social sciences,1,secondary education,4.796616650559047,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,1,0,2.9496883350525844,0,2.634284050862601,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,Other,1,social sciences,0,secondary education,4.788324729085938,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,0,1,0,3.8522730010223722,0,-2.3025850929940455,-2.3025850929940455,2.5494451709255714,3.7,-1.7,1
other,Other,1,social sciences,1,secondary education,4.788324729085938,eea,basic,basic,Administrative and Office Workers,Unskilled Workers,0,0,0,0,1,0,4.009149716158869,0,2.4423470353692043,-2.3025850929940455,2.388762789235098,1.4,1.74,1
single,Other,1,technology,1,secondary education,4.788324729085938,eea,basic,basic,Service and Sales Workers,Unskilled Workers,1,0,0,1,1,0,3.66612246699132,0,-2.3025850929940455,-2.3025850929940455,2.791165107812717,0.3,-0.92,1
married,general contingent,1,technology,1,secondary education,4.788324729085938,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,1,1,1,0,3.55820113047182,0,2.3742410819004807,0.09531017980432493,2.747270914255491,2.8,-4.06,1
single,Other,1,social sciences,1,secondary education,4.891851758106289,eea,basic,basic,students,Administrative and Office Workers,0,0,0,0,1,0,3.4688560301359703,0,2.4069451083182885,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,general contingent,4,social sciences,1,secondary education,4.821087692210561,eea,higher education,secondary or some secondary,professionals and specialists,Unskilled Workers,1,0,0,1,1,0,3.0007198150650303,0,2.8292840659163265,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,Other,1,other,1,secondary education,5.011301738639416,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,1,0,3.586292865338835,0,2.615308149403595,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
single,Other,1,social sciences,0,basic education,4.891851758106289,eea,basic,basic,Unskilled Workers,Military and Armed Forces,0,0,1,1,1,1,3.529297384289471,0,2.695591966180168,-2.3025850929940455,2.791165107812717,0.3,-0.92,0
single,general contingent,1,social sciences,1,secondary education,4.754451888703846,eea,basic,basic,students,professionals and specialists,1,0,0,1,1,0,3.0492730404820207,0,-2.3025850929940455,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,1
